flesch_reading_ease,flesch_kincaid_grade_level,smog_index,gunning_fog_index,average_word_length,long_word_ratio,lexical_diversity,medical_density,medical_mention_count,medical_unique_count,condition_ratio,symptom_ratio,therapy_ratio,diagnostic_ratio,medication_ratio,anatomy_ratio,location_ratio,measurement_ratio,context_ratio,activity_ratio,other_ratio,rare_term_ratio_unique,rare_term_ratio_mentions,term_clustering_concentrated,term_clustering_gini,term_clustering_max_share,passive_voice_ratio,average_sentence_length,sentence_length_std,syntax_tree_depth,subordinate_clause_density,average_dependency_distance,pronoun_frequency,video_id,text_length,word_count
48.37,12.44,13.02,13.14,1.587,0.126,0.545,0.0237,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.0,0.667,0.5,False,-0.061,0.364,0.429,25.0,41.17,6.57,0.242,3.48,0.103,TyYdJ6nrGWw,975.0,169.0
-511.41,232.4,41.02,240.42,1.351,0.074,0.4,0.0917,55.0,49.0,0.055,0.218,0.091,0.109,0.018,0.073,0.036,0.127,0.218,0.055,0.0,0.878,0.782,False,-0.2,0.204,0.136,28.36,22.83,6.27,0.088,3.02,0.189,DknR5EMqE2w,3023.0,600.0
-434.86,201.61,42.71,209.1,1.418,0.093,0.449,0.139,73.0,65.0,0.151,0.0,0.219,0.123,0.0,0.014,0.027,0.164,0.26,0.014,0.027,0.908,0.808,False,-0.119,0.182,0.222,59.22,68.49,8.0,0.199,4.58,0.148,zyMISooti_Y,2720.0,523.0
-139.65,83.17,36.93,87.9,1.66,0.172,0.557,0.1133,23.0,19.0,0.043,0.043,0.0,0.043,0.087,0.174,0.043,0.087,0.478,0.0,0.0,0.895,0.739,False,-0.196,0.441,0.0,207.0,0.0,14.0,0.909,4.83,0.116,SFmFFe-j0xg,1191.0,203.0
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,1wACYbm3fWE,930.0,127.0
-91.12,70.44,26.68,74.73,1.374,0.095,0.631,0.1978,36.0,36.0,0.083,0.0,0.028,0.056,0.0,0.0,0.139,0.083,0.556,0.056,0.0,1.0,1.0,False,-0.234,0.459,1.0,62.0,43.49,12.0,0.4,3.31,0.091,ceL8jA0y3I8,951.0,182.0
68.12,8.41,9.97,10.04,1.415,0.074,0.434,0.0436,26.0,24.0,0.077,0.115,0.154,0.154,0.0,0.231,0.0,0.038,0.077,0.154,0.0,0.958,0.885,False,-0.244,0.18,0.189,17.03,12.4,5.92,0.047,3.58,0.103,kLuuo9Yymnc,3297.0,605.0
47.19,10.83,16.24,13.58,1.687,0.185,0.404,0.0152,13.0,10.0,0.154,0.077,0.0,0.0,0.0,0.615,0.0,0.154,0.0,0.0,0.0,0.8,0.615,False,-0.243,0.16,0.192,16.69,7.26,6.13,0.035,2.91,0.105,j4HEaSFrjT4,5263.0,855.0
-348.39,163.71,50.24,169.76,1.644,0.166,0.5,0.1619,68.0,55.0,0.235,0.0,0.25,0.088,0.015,0.0,0.029,0.044,0.338,0.0,0.0,0.855,0.691,False,-0.176,0.218,3.0,424.0,0.0,24.0,0.967,8.14,0.111,eghTSSF8akQ,2516.0,415.0
57.0,10.39,13.3,12.74,1.526,0.129,0.389,0.0041,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.333,0.0,0.0,0.0,0.5,0.333,False,-0.22,0.158,0.541,20.3,11.48,6.03,0.051,3.06,0.121,wtzLU1IziFg,4322.0,738.0
48.44,10.23,11.95,11.54,1.692,0.159,0.487,0.0102,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.071,14.5,8.82,5.43,0.12,2.79,0.148,_GSS0ymIBLk,1267.0,199.0
41.6,11.43,13.98,14.53,1.761,0.225,0.44,0.0267,12.0,8.0,0.167,0.083,0.083,0.083,0.0,0.583,0.0,0.0,0.0,0.0,0.0,0.875,0.583,False,-0.336,0.235,0.207,15.62,6.64,6.24,0.058,2.83,0.093,RzVItPnUGg0,2907.0,450.0
-647.22,276.19,73.1,285.37,1.757,0.216,0.482,0.111,81.0,69.0,0.086,0.025,0.062,0.432,0.0,0.111,0.086,0.086,0.099,0.0,0.012,0.884,0.753,False,-0.346,0.174,2.333,244.67,243.5,13.0,0.36,6.14,0.083,ZOp4fnBe9Rc,4275.0,721.0
74.24,6.69,10.05,9.01,1.384,0.08,0.439,0.0181,10.0,8.0,0.4,0.1,0.2,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.75,0.6,False,-0.305,0.2,0.026,15.08,10.36,5.68,0.052,2.89,0.162,DtF1UrjollI,2919.0,552.0
-437.07,204.4,34.94,211.58,1.324,0.059,0.393,0.1276,67.0,56.0,0.045,0.209,0.015,0.149,0.0,0.015,0.045,0.134,0.328,0.06,0.0,0.839,0.701,False,-0.178,0.229,0.133,36.33,25.45,6.6,0.126,3.32,0.211,0pPrX8IvRYM,2662.0,525.0
76.97,6.26,10.65,8.91,1.355,0.077,0.393,0.0044,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,False,0.0,0.0,0.089,12.86,10.8,4.71,0.031,3.05,0.186,AEraZlRsee8,3653.0,686.0
54.15,9.88,11.73,11.64,1.603,0.135,0.556,0.062,16.0,11.0,0.125,0.0,0.062,0.0,0.0,0.062,0.125,0.188,0.438,0.0,0.0,0.818,0.562,False,-0.074,0.297,0.0,17.33,8.57,5.8,0.101,2.87,0.1,qRw4d4i1ZGU,1506.0,257.0
-1524.82,617.71,89.2,636.0,1.549,0.144,0.312,0.0468,75.0,57.0,0.067,0.027,0.12,0.093,0.0,0.067,0.067,0.027,0.533,0.0,0.0,0.86,0.653,False,-0.273,0.097,3.857,231.57,239.84,13.0,0.185,5.32,0.093,ANkwvm5FTM4,8719.0,1599.0
-644.53,283.77,47.38,293.66,1.341,0.083,0.37,0.0836,62.0,56.0,0.081,0.097,0.065,0.129,0.0,0.0,0.129,0.048,0.355,0.048,0.048,0.893,0.806,False,-0.268,0.185,0.136,35.32,41.69,6.41,0.085,3.61,0.189,FB3oCPTz-us,3731.0,736.0
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,e40rMLnB80o,63.0,10.0
-2671.96,1059.18,107.06,1088.49,1.515,0.122,0.272,0.0379,104.0,83.0,0.173,0.25,0.106,0.067,0.01,0.135,0.058,0.087,0.087,0.0,0.029,0.904,0.721,False,-0.24,0.06,3.818,253.82,483.47,11.45,0.114,10.29,0.115,EIItnkDehow,15636.0,2726.0
54.7,9.72,12.49,12.6,1.601,0.163,0.495,0.0312,10.0,6.0,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.833,0.5,False,-0.367,0.375,0.105,17.37,9.98,6.42,0.092,3.23,0.103,ZgiWEAsHlGY,1878.0,317.0
0.43,30.59,21.19,33.14,1.6,0.143,0.643,0.2714,19.0,17.0,0.053,0.0,0.263,0.0,0.0,0.158,0.053,0.053,0.316,0.0,0.105,0.882,0.789,True,-0.042,0.542,0.667,24.67,26.1,6.33,0.4,3.46,0.122,J4XP-uOl67M,389.0,70.0
-513.91,228.53,53.58,236.32,1.585,0.135,0.396,0.1007,59.0,38.0,0.068,0.017,0.356,0.153,0.0,0.017,0.085,0.068,0.22,0.0,0.017,0.789,0.508,False,-0.106,0.15,1.0,591.0,0.0,18.0,0.964,10.4,0.122,gutRhgx8yQo,3481.0,581.0
-1994.06,801.17,83.31,824.27,1.396,0.096,0.254,0.034,71.0,56.0,0.042,0.014,0.042,0.465,0.0,0.0,0.014,0.07,0.352,0.0,0.0,0.875,0.69,False,-0.25,0.084,1.312,132.19,90.15,12.25,0.094,4.9,0.147,IZY8JJVtZZI,11030.0,2072.0
59.28,8.63,11.21,10.41,1.568,0.136,0.841,0.087,4.0,4.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,1.0,False,0.0,0.0,0.333,16.0,11.53,5.33,0.2,3.11,0.167,q3baLrZtLok,287.0,45.0
84.99,4.43,8.03,6.94,1.294,0.061,0.515,0.0043,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,False,0.0,0.0,0.048,11.95,10.42,4.52,0.075,2.99,0.195,LAK2p11AE3I,1191.0,232.0
-122.55,78.8,32.81,83.33,1.554,0.138,0.569,0.2154,42.0,32.0,0.143,0.024,0.071,0.357,0.119,0.0,0.19,0.0,0.095,0.0,0.0,0.844,0.643,True,-0.211,0.509,0.333,66.0,84.02,8.33,0.714,4.12,0.131,05G3hfCd8O0,1123.0,195.0
-980.93,411.43,61.11,424.41,1.418,0.098,0.314,0.0495,53.0,50.0,0.057,0.057,0.189,0.302,0.019,0.019,0.113,0.057,0.151,0.019,0.019,0.96,0.906,False,-0.323,0.175,0.261,48.7,75.56,7.74,0.058,4.04,0.175,d0xbZnf98JA,5825.0,1069.0
-150.81,86.96,34.94,88.95,1.684,0.146,0.472,0.093,20.0,10.0,0.1,0.0,0.5,0.0,0.0,0.0,0.15,0.0,0.25,0.0,0.0,0.7,0.35,False,-0.104,0.4,0.667,72.0,89.6,8.33,0.667,5.43,0.065,V77pi2f8esk,1340.0,214.0
-52.63,52.15,25.98,55.84,1.543,0.126,0.614,0.1705,22.0,20.0,0.182,0.045,0.227,0.136,0.045,0.0,0.0,0.045,0.318,0.0,0.0,0.95,0.864,False,-0.293,0.48,0.0,129.0,0.0,25.0,0.909,7.12,0.062,1PjyIgp0vck,743.0,128.0
-6855.68,2667.25,166.92,2737.86,1.489,0.12,0.159,0.0068,47.0,29.0,0.149,0.0,0.021,0.213,0.0,0.0,0.0,0.085,0.532,0.0,0.0,0.759,0.468,False,-0.202,0.022,0.699,77.14,80.66,8.95,0.018,4.82,0.125,BgAHWZpX9z8,37556.0,6929.0
-410.9,189.32,47.38,195.13,1.567,0.126,0.429,0.149,73.0,54.0,0.041,0.0,0.082,0.192,0.0,0.014,0.041,0.123,0.493,0.0,0.014,0.87,0.644,False,-0.173,0.213,4.0,244.0,5.66,14.5,0.622,5.66,0.08,0K4NKzMNfCI,2783.0,486.0
-10056.75,3898.02,184.59,4000.0,1.451,0.101,0.135,0.0063,64.0,47.0,0.016,0.0,0.125,0.125,0.0,0.016,0.0,0.203,0.5,0.0,0.016,0.83,0.609,False,-0.317,0.024,0.521,73.3,96.04,8.72,0.011,4.69,0.114,EFpLTuvsvW8,54454.0,10124.0
-3921.6,1542.03,93.82,1583.01,1.385,0.064,0.163,0.0188,75.0,51.0,0.08,0.067,0.32,0.093,0.0,0.0,0.013,0.12,0.307,0.0,0.0,0.824,0.56,False,-0.317,0.048,0.5,92.98,143.69,9.57,0.042,4.94,0.133,pBJ2HpHncOo,20970.0,3981.0
-343.62,164.78,42.71,171.12,1.504,0.115,0.448,0.1169,49.0,37.0,0.224,0.0,0.061,0.163,0.0,0.0,0.02,0.0,0.51,0.0,0.02,0.757,0.571,False,-0.213,0.234,0.4,85.6,52.98,12.4,0.261,3.87,0.14,dAvuvO1Tayg,2318.0,418.0
-586.74,253.35,64.39,261.46,1.738,0.181,0.476,0.0868,56.0,45.0,0.125,0.018,0.089,0.286,0.0,0.0,0.071,0.018,0.393,0.0,0.0,0.844,0.679,False,-0.269,0.182,2.5,165.5,113.64,13.75,0.323,4.6,0.094,78qx3Nm1Tn0,3998.0,643.0
62.67,8.6,12.06,11.98,1.507,0.149,0.486,0.0033,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,0.167,17.44,8.76,5.67,0.095,3.1,0.143,o46eZI0j_w4,1729.0,303.0
-1736.56,701.9,73.33,721.58,1.412,0.084,0.258,0.0219,40.0,25.0,0.15,0.025,0.05,0.175,0.0,0.0,0.05,0.05,0.475,0.0,0.025,0.8,0.5,False,-0.344,0.091,0.474,50.08,83.57,7.71,0.057,4.35,0.149,OIabcrqiNC0,9644.0,1815.0
-177.53,96.65,41.02,100.84,1.712,0.186,0.525,0.1392,33.0,24.0,0.03,0.03,0.424,0.303,0.03,0.0,0.0,0.03,0.152,0.0,0.0,0.833,0.606,False,-0.185,0.355,6.0,241.0,0.0,21.0,0.944,3.33,0.087,DZcIPQH3KGw,1447.0,237.0
-6433.54,2505.52,159.68,2572.17,1.467,0.117,0.18,0.0048,31.0,25.0,0.161,0.0,0.129,0.097,0.0,0.0,0.065,0.065,0.484,0.0,0.0,0.88,0.71,False,-0.351,0.032,0.421,50.62,50.89,7.76,0.015,3.96,0.136,tLpvdZfDGWc,34939.0,6475.0
-597.4,264.02,50.58,273.16,1.42,0.102,0.445,0.1331,92.0,75.0,0.065,0.098,0.087,0.033,0.033,0.033,0.207,0.185,0.228,0.022,0.011,0.867,0.707,False,-0.205,0.174,0.6,70.5,61.27,9.2,0.138,4.13,0.129,ShLVlAiBGKI,3543.0,689.0
-545.31,246.08,40.59,254.68,1.32,0.068,0.472,0.0919,59.0,55.0,0.169,0.186,0.119,0.051,0.017,0.0,0.136,0.085,0.237,0.0,0.0,0.927,0.864,False,-0.317,0.188,0.208,27.71,26.15,6.38,0.058,3.39,0.188,VH7NCjBFCEc,3321.0,641.0
-1546.01,629.61,70.96,648.08,1.367,0.087,0.35,0.0338,55.0,49.0,0.109,0.073,0.055,0.182,0.036,0.0,0.073,0.2,0.273,0.0,0.0,0.918,0.818,False,-0.444,0.129,0.222,46.17,44.88,7.61,0.056,4.01,0.152,_gdaO4cu9OE,8419.0,1627.0
-6892.8,2683.85,142.36,2754.99,1.376,0.086,0.138,0.0142,98.0,40.0,0.0,0.0,0.204,0.031,0.0,0.0,0.051,0.031,0.684,0.0,0.0,0.75,0.306,False,-0.204,0.017,0.496,56.87,66.18,8.05,0.017,4.4,0.119,QQK1zR6rUX4,35492.0,6899.0
-240.15,130.48,22.08,135.87,1.24,0.033,0.442,0.1232,42.0,36.0,0.119,0.048,0.095,0.095,0.0,0.0,0.0,0.238,0.381,0.024,0.0,0.861,0.738,False,-0.135,0.262,0.0,17.85,12.68,5.4,0.128,2.75,0.21,bw-oAZAg0jU,1646.0,340.0
84.64,5.29,7.96,7.28,1.259,0.046,0.551,0.0459,10.0,10.0,0.3,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.3,0.0,0.0,1.0,1.0,True,-0.417,0.5,0.067,15.0,5.99,5.47,0.109,2.95,0.204,xeBlz35iADs,1092.0,217.0
-605.54,266.65,54.23,275.94,1.444,0.118,0.371,0.1485,102.0,67.0,0.265,0.029,0.137,0.0,0.0,0.02,0.088,0.147,0.314,0.0,0.0,0.881,0.578,False,-0.116,0.141,1.833,115.33,78.46,11.83,0.285,4.19,0.123,A6ms95Ru9ys,3632.0,686.0
-5.17,37.83,20.27,41.73,1.354,0.094,0.688,0.2245,22.0,21.0,0.045,0.091,0.091,0.136,0.0,0.0,0.0,0.227,0.227,0.136,0.045,0.952,0.909,True,-0.091,0.591,0.0,51.0,70.71,5.5,0.417,4.75,0.176,08hdxfjlMR4,486.0,98.0
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.125,16.5,5.37,6.38,0.27,2.82,0.091,YHweeD5Fo60,930.0,127.0
69.22,6.99,9.85,8.95,1.463,0.102,0.523,0.0306,11.0,9.0,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0,0.778,0.636,False,-0.217,0.242,0.038,14.27,7.78,5.96,0.071,2.71,0.148,oj7ynfHNl4A,2069.0,358.0
-24.24,46.45,18.24,50.0,1.292,0.058,0.6,0.3388,41.0,32.0,0.024,0.0,0.073,0.732,0.0,0.0,0.0,0.049,0.073,0.024,0.024,0.781,0.61,True,-0.319,0.542,0.0,11.18,16.74,3.45,0.088,2.43,0.163,2J6WUkDBrWU,597.0,121.0
52.67,10.55,13.02,13.06,1.599,0.156,0.391,0.0361,21.0,15.0,0.429,0.19,0.0,0.0,0.048,0.0,0.143,0.0,0.143,0.048,0.0,0.933,0.667,False,-0.058,0.154,0.032,19.23,11.18,6.94,0.06,2.93,0.092,uIrNKRnmgkk,3514.0,580.0
-27.95,47.47,15.9,50.44,1.311,0.041,0.639,0.1639,20.0,18.0,0.05,0.25,0.15,0.05,0.0,0.0,0.0,0.1,0.15,0.25,0.0,0.889,0.8,True,-0.042,0.542,0.25,31.5,31.09,8.25,0.323,2.94,0.159,mbgAG9Qpbz0,612.0,122.0
-371.49,175.38,41.02,181.11,1.509,0.099,0.459,0.1802,80.0,67.0,0.125,0.025,0.113,0.075,0.0,0.0,0.138,0.113,0.412,0.0,0.0,0.851,0.713,False,-0.12,0.215,1.0,226.0,179.61,12.5,0.76,4.56,0.117,V2n9XohqbIs,2485.0,444.0
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,wNSudshRp-U,63.0,10.0
-625.25,277.1,39.71,286.14,1.305,0.058,0.385,0.1165,84.0,75.0,0.083,0.25,0.071,0.071,0.0,0.0,0.107,0.071,0.274,0.071,0.0,0.933,0.833,False,-0.291,0.194,0.227,33.73,32.77,6.27,0.098,3.24,0.195,ZRwgrSWy3Mw,3570.0,721.0
-795.17,342.54,47.75,354.01,1.298,0.069,0.341,0.0646,57.0,49.0,0.105,0.228,0.035,0.018,0.088,0.018,0.123,0.14,0.228,0.018,0.0,0.878,0.754,False,-0.259,0.148,0.185,34.11,40.15,6.22,0.098,4.07,0.172,9PwfiOuHrjA,4466.0,882.0
-8064.96,3128.56,211.55,3210.64,1.65,0.166,0.193,0.0086,71.0,58.0,0.183,0.0,0.155,0.07,0.0,0.07,0.169,0.07,0.254,0.0,0.028,0.914,0.746,False,-0.261,0.024,1.329,114.44,155.3,11.32,0.024,5.47,0.111,tJDYOP_6DOI,48539.0,8156.0
26.62,14.76,16.18,16.65,1.878,0.249,0.614,0.0812,16.0,12.0,0.062,0.125,0.062,0.188,0.0,0.25,0.0,0.188,0.125,0.0,0.0,0.833,0.625,True,-0.267,0.52,0.2,19.8,15.93,7.2,0.152,3.36,0.051,rX7g2i88HvI,1326.0,196.0
-882.46,374.34,56.11,386.08,1.382,0.09,0.358,0.0738,71.0,62.0,0.155,0.141,0.042,0.085,0.014,0.085,0.07,0.085,0.254,0.042,0.028,0.903,0.789,False,-0.213,0.134,0.37,36.93,31.61,7.56,0.083,3.42,0.179,3Fnf2wMr1Lc,4967.0,962.0
78.35,5.48,31.33,7.75,1.367,0.082,0.158,0.0007,6.0,5.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.167,0.0,0.167,0.8,0.667,False,-0.75,0.069,0.073,12.5,8.2,4.72,0.003,3.05,0.171,eoRauYjvl6s,48567.0,9101.0
-1338.27,550.7,57.32,566.92,1.323,0.064,0.28,0.058,82.0,70.0,0.195,0.134,0.0,0.037,0.0,0.049,0.012,0.012,0.524,0.037,0.0,0.9,0.768,False,-0.315,0.14,0.216,39.24,35.18,7.3,0.05,3.76,0.212,UmGeQUupMFk,6941.0,1414.0
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,-DGB139NQg8,930.0,127.0
-446.38,203.21,47.01,209.65,1.554,0.115,0.405,0.1296,67.0,54.0,0.06,0.03,0.104,0.269,0.0,0.0,0.045,0.075,0.403,0.0,0.015,0.87,0.701,False,-0.12,0.183,4.0,519.0,0.0,21.0,0.969,5.6,0.081,kBIxxUPiGxE,2917.0,516.0
-5189.4,2028.16,129.07,2082.08,1.434,0.094,0.17,0.0117,61.0,43.0,0.066,0.0,0.377,0.033,0.0,0.033,0.016,0.049,0.377,0.0,0.049,0.907,0.639,False,-0.518,0.048,0.449,50.19,84.49,7.63,0.018,4.14,0.158,Eeo6m0Gzicw,27988.0,5220.0
-736.12,318.9,46.64,329.1,1.344,0.071,0.377,0.0759,62.0,55.0,0.145,0.048,0.129,0.177,0.0,0.048,0.032,0.065,0.29,0.048,0.016,0.909,0.806,False,-0.266,0.153,0.05,41.95,44.03,7.85,0.088,4.21,0.209,XYhMdVFZIn4,4054.0,817.0
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,tJKQoODrwrE,63.0,10.0
47.01,13.59,14.96,16.03,1.557,0.155,0.515,0.0309,6.0,3.0,0.0,0.0,0.333,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.333,0.167,False,-0.042,0.375,0.375,24.5,18.89,6.38,0.174,3.09,0.128,IJW1nCE7-t0,1168.0,195.0
-418.85,189.19,53.91,195.29,1.721,0.167,0.516,0.1485,72.0,57.0,0.014,0.0,0.028,0.403,0.0,0.028,0.028,0.028,0.444,0.028,0.0,0.895,0.708,False,-0.235,0.197,1.25,122.75,132.88,12.0,0.348,3.88,0.059,tLR2AE8UPcw,2925.0,479.0
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,3ULGjJENUU4,63.0,10.0
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,cUqYnlOxMLs,63.0,10.0
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,KXWmRTzmkno,63.0,10.0
61.33,7.19,11.21,8.0,1.6,0.2,1.0,0.1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,1.0,10.0,0.0,5.0,0.0,1.8,0.0,OY2-Kei2mds,63.0,10.0
70.58,7.86,10.37,10.47,1.396,0.09,0.425,0.0049,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,False,0.0,0.0,0.04,17.08,15.23,6.0,0.092,3.28,0.148,mUnmuB2X7pI,2280.0,419.0
76.8,5.63,10.79,8.56,1.388,0.101,0.417,0.0234,13.0,13.0,0.231,0.154,0.0,0.077,0.0,0.0,0.0,0.385,0.154,0.0,0.0,1.0,1.0,False,-0.615,0.462,0.064,12.3,9.69,4.43,0.041,3.11,0.201,19_kVnsbVks,2881.0,554.0
66.16,7.98,11.92,11.09,1.472,0.131,0.444,0.024,13.0,12.0,0.077,0.0,0.0,0.0,0.0,0.385,0.077,0.077,0.385,0.0,0.0,0.917,0.846,False,-0.315,0.24,0.114,15.89,7.8,5.74,0.052,2.92,0.151,DdI4nRCs_bo,2960.0,541.0
88.5,3.26,53.56,5.69,1.286,0.057,0.069,0.0001,5.0,5.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,1.0,1.0,False,-0.792,0.019,0.037,9.49,9.71,3.88,0.0,2.97,0.202,b8Q_clc0FnQ,210810.0,40965.0
84.26,3.96,9.81,6.1,1.33,0.061,0.396,0.0261,18.0,18.0,0.056,0.111,0.111,0.056,0.222,0.0,0.0,0.111,0.056,0.167,0.111,1.0,1.0,False,-0.289,0.154,0.014,10.2,8.78,4.37,0.023,2.87,0.185,NHpvynUquvc,3554.0,689.0
-376.3,180.02,41.87,187.91,1.374,0.1,0.354,0.0948,44.0,35.0,0.205,0.023,0.068,0.023,0.0,0.0,0.182,0.068,0.318,0.114,0.0,0.829,0.659,False,-0.262,0.233,0.083,39.75,52.85,7.17,0.118,6.05,0.197,EowoMYY8VY4,2280.0,462.0
77.37,6.38,11.54,8.34,1.342,0.057,0.296,0.0009,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,False,0.0,0.0,0.08,13.67,10.08,4.94,0.022,3.14,0.168,UeNUBLVPvxg,6190.0,1138.0
-32.19,48.31,17.12,50.83,1.35,0.049,0.618,0.1371,17.0,17.0,0.235,0.176,0.0,0.176,0.059,0.0,0.0,0.118,0.059,0.176,0.0,1.0,1.0,True,-0.281,0.526,0.2,25.6,21.69,6.4,0.316,2.47,0.18,DhIssYBngVo,596.0,124.0
68.32,7.52,11.06,10.13,1.454,0.126,0.457,0.0185,8.0,8.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.125,0.0,0.5,0.0,1.0,1.0,True,-0.816,0.857,0.097,14.13,7.79,5.32,0.073,3.03,0.174,Xxe5_bduPoQ,2344.0,429.0
78.53,6.12,12.34,8.41,1.332,0.065,0.338,0.0157,19.0,18.0,0.105,0.053,0.211,0.0,0.105,0.0,0.053,0.263,0.158,0.053,0.0,0.944,0.895,False,-0.332,0.182,0.024,15.11,11.88,5.11,0.029,3.12,0.17,opHxsx-GWuE,6277.0,1196.0
74.66,6.0,14.02,8.49,1.41,0.1,0.339,0.0072,8.0,7.0,0.0,0.375,0.0,0.0,0.0,0.125,0.0,0.125,0.375,0.0,0.0,0.857,0.75,False,-0.609,0.211,0.044,12.51,7.38,5.14,0.018,2.85,0.178,HsCqqnIvlz0,5849.0,1102.0
75.7,6.27,11.21,8.65,1.378,0.089,0.4,0.0264,18.0,15.0,0.0,0.389,0.111,0.056,0.0,0.167,0.0,0.222,0.056,0.0,0.0,0.867,0.722,False,-0.357,0.19,0.082,14.39,7.68,5.41,0.041,2.88,0.152,yF0HhMa3DYc,3602.0,679.0
89.98,2.46,6.35,4.11,1.297,0.045,0.632,0.0129,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,0.0,0.0,0.087,7.0,8.57,3.43,0.056,2.53,0.161,J1j7i2TF7sc,831.0,169.0
50.92,9.98,11.46,10.7,1.659,0.138,0.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.125,16.5,5.37,6.38,0.27,2.79,0.091,Sm1OmVfUZ1E,930.0,127.0
17.34,23.26,19.29,25.6,1.64,0.16,0.82,0.2,10.0,10.0,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,1.0,1.0,True,-0.056,0.556,0.0,52.0,0.0,12.0,0.8,2.8,0.115,IcllEPIKJww,306.0,50.0
